Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Accessory size (product.metafields.shopify.accessory-size),Age group (product.metafields.shopify.age-group),Care instructions (product.metafields.shopify.care-instructions),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Headwear features (product.metafields.shopify.headwear-features),Neckline (product.metafields.shopify.neckline),Pants length type (product.metafields.shopify.pants-length-type),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Swimwear features (product.metafields.shopify.swimwear-features),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
billie-cover-up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-cdn/4c1f6a87381fe0e9.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
billie-cover-up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-match-v3/2735be1cf9ee.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
billie-cover-up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-match-v3/6320a569fd67.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
billie-cover-up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-match-v3/7e69a3dcb6f6.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
billie-cover-up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-match-v3/76e9ccbec328.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
billie-cover-up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-match-v3/43980182c899.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bonnie,Bonnie,"<p>The Bonnie — a one-piece in premium Italian lycra finished with French custom-made jewellery. A luxury piece, made in Europe.</p>",Pecan Moon,Apparel & Accessories > Clothing > Dresses,Dresses,"Swimwear & Resortwear, drop-2-launch",false,Size,S,,,,,,,,BONNIE-S,0.0,shopify,3,deny,manual,225.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-cdn/7d13b5aa40e9460f.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-cdn/7d13b5aa40e9460f.jpg,g,,,draft
bonnie,,,,,,,,Size,M,,,,,,,,BONNIE-M,0.0,shopify,4,deny,manual,225.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-cdn/69d51986839f5b63.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-cdn/7d13b5aa40e9460f.jpg,g,,,
bonnie,,,,,,,,Size,L,,,,,,,,BONNIE-L,0.0,shopify,2,deny,manual,225.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-cdn/1ecb99e65aea4f3b.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-cdn/7d13b5aa40e9460f.jpg,g,,,
bonnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-cdn/8802924cb49a56d5.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bonnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-cdn/2709224b05d31c4f.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bonnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-match-v3/3d9f7f8354da.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bonnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-match-v3/dd57e3f6c275.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bonnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-match-v3/6d2de6b57e91.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bonnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-match-v3/be4081ca317e.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bonnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-match-v3/ef90bf8efb6b.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bonnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-match-v3/ceb04e0e9bea.jpg,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bonnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-match-v3/0ed877e9b0dc.jpg,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bonnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-match-v3/4af34085a63a.jpg,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bonnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-match-v3/62f0c090cc5e.jpg,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
catalina-black-lace-caftan,Catalina Black Lace Caftan,"<p>The Catalina Black Lace Caftan in black / pearl / red / petrol. An easy, elegant throw-on layer. Perfect for beach and holiday and evening. One size.</p>",Pecan Moon,Apparel & Accessories > Clothing > Dresses,Dresses,"Swimwear & Resortwear, drop-2-launch",false,Color,Black,,,,,,,,CATALINA-BLACK-LACE-CAFTAN-BLACK-OS,0.0,shopify,3,deny,manual,425.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-cdn/923330c826104cea.png,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-cdn/923330c826104cea.png,g,,,draft
catalina-black-lace-caftan,,,,,,,,Color,Pearl,,,,,,,,CATALINA-BLACK-LACE-CAFTAN-PEARL-OS,0.0,shopify,2,deny,manual,425.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-cdn/ab87664675607edb.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-csv/catalina-black-lace-caftan__b20_626b93.jpg,g,,,
catalina-black-lace-caftan,,,,,,,,Color,Red,,,,,,,,CATALINA-BLACK-LACE-CAFTAN-RED-OS,0.0,shopify,1,deny,manual,425.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-cdn/4c050e3d975ca236.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-csv/catalina-black-lace-caftan__b16_c75407.jpg,g,,,
catalina-black-lace-caftan,,,,,,,,Color,Petrol,,,,,,,,CATALINA-BLACK-LACE-CAFTAN-PETROL-OS,0.0,shopify,1,deny,manual,425.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-csv/catalina-black-lace-caftan__b5_02da07.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-csv/catalina-black-lace-caftan__b13_9095fc.jpg,g,,,
catalina-black-lace-caftan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-csv/catalina-black-lace-caftan__b6_1169bd.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
catalina-black-lace-caftan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-csv/catalina-black-lace-caftan__b7_b8a7fe.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
catalina-black-lace-caftan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-match-v3/d2874a41fba5.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
catalina-black-lace-caftan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-match-v3/f03d31bc7c5e.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
catalina-black-lace-caftan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-match-v3/4d47a44deabe.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
catalina-black-lace-caftan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-match-v3/db327fcacc3b.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
catalina-black-lace-caftan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-match-v3/d8e75515f612.jpg,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
catalina-black-lace-caftan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-csv/catalina-black-lace-caftan__b13_9095fc.jpg,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
catalina-black-lace-caftan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-match-v3/167e486235f8.jpg,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
catalina-black-lace-caftan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-match-v3/gap__fill__catalina-petrol.jpg,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
catalina-black-lace-caftan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-csv/catalina-black-lace-caftan__b16_c75407.jpg,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
catalina-black-lace-caftan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-match-v3/gap__catalina-black-lace-caftan__red__model__1.jpg,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
catalina-black-lace-caftan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-match-v3/gap__catalina-black-lace-caftan__red__model__2.jpg,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
catalina-black-lace-caftan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-match-v3/gap__catalina-black-lace-caftan__red__model__3.jpg,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
catalina-black-lace-caftan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-csv/catalina-black-lace-caftan__b20_626b93.jpg,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
catalina-black-lace-caftan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-match-v3/gap__catalina-black-lace-caftan__pearl__model__1.jpg,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
catalina-black-lace-caftan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-match-v3/gap__catalina-black-lace-caftan__pearl__model__2.jpg,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
catalina-black-lace-caftan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-match-v3/gap__catalina-black-lace-caftan__pearl__model__3.jpg,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
donna,Donna,<p>The Donna dress in black. A statement piece for day or evening. Perfect for evening and party. Available in sizes S and M.</p>,Pecan Moon,Apparel & Accessories > Clothing > Dresses,Dresses,"Swimwear & Resortwear, drop-2-launch",false,Size,S,,,,,,,,DONNA-BLACK-S,0.0,shopify,4,deny,manual,365.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-cdn/f96c8dad6c679360.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-cdn/f96c8dad6c679360.jpg,g,,,draft
donna,,,,,,,,Size,M,,,,,,,,DONNA-BLACK-M,0.0,shopify,1,deny,manual,365.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-match-v3/fe5a55be743b.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-cdn/f96c8dad6c679360.jpg,g,,,
donna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-csv/donna__b1_246e2d.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
donna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-match-v3/550694d78939.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
freedom,Freedom,"<p>Easy-to-wear everyday piece, perfect for yoga and sound healing rituals. Made from special organic cotton. Color: White Materials: 100% Natural Cotton</p>",Pecan Moon,Apparel & Accessories > Clothing > Dresses,Dresses,"Swimwear & Resortwear, drop-2-launch",false,Size,One Size,,,,,,,,FREEDOM-WHITE-OS,0.0,shopify,8,deny,manual,225.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-cdn/98ab1c7f816fb036.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-cdn/98ab1c7f816fb036.jpg,g,,,draft
freedom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-cdn/ee61dc538091e0c4.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
freedom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-cdn/be1175caf89044a7.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
freedom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-cdn/6509f0d56cbc3176.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
freedom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-cdn/3b2d660a8f013bad.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
freedom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-cdn/dfa6679ae2f41377.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
freedom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-match-v3/7a62a649f987.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jane-dress,Jane Dress,<p>The Jane Dress. A statement piece for day or evening. Perfect for evening and party. Available in size S.</p>,Pecan Moon,Apparel & Accessories > Clothing > Dresses,Dresses,"Swimwear & Resortwear, drop-2-launch",false,Size,S,,,,,,,,JANE-DRESS-S,0.0,shopify,4,deny,manual,415.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-cdn/68231ee273170718.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-cdn/68231ee273170718.jpg,g,,,draft
jane-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-cdn/5bd907b772721e2d.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jane-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-cdn/bc4c603a7bffe4d8.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jane-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-csv/jane-dress__b3_b5e639.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jane-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-csv/jane-dress__b4_578438.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jane-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-match-v3/41dd39f742b6.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jane-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-match-v3/9036b410631b.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
